User-ID,User-City,User-State,User-Country,User-Age
111273,springfield, illinois," usa""",51.0
111277,tucson, ,,45.0
111286,orlando, florida," usa""",45.0
111305,orlando, florida," usa""",57.0
111310,san diego, california," usa""",31.0
111337,nashville, indiana," usa""",47.0
111346,seattle, washington," usa""",42.0
111353,sydney, new south wales," australia""",36.0
111358,cameron, west virginia," usa""",69.0
111369,san diego, california," usa""",51.0
111371,milford, michigan," usa""",52.0
111417,dortmund, nordrhein-westfalen," germany""",25.0
111422,avon, massachusetts," usa""",59.0
111425,kimmell, indiana," usa""",61.0
111433,lima, lima," peru""",23.0
111442,roseville, michigan," usa""",54.0
111456,richmond, california," usa""",36.0
111468,suffolk, virginia," usa""",47.0
111470,nemacolin, pennsylvania," usa""",33.0
111495,kingston, ontario," canada""",22.0
111499,orlando, florida," usa""",22.0
111501,atlanta, georgia," usa""",25.0
111527,dayton, ohio," usa""",64.0
111539,bayamon, puerto rico," usa""",74.0
111550,johannesburg, gauteng," south africa""",50.0
111581,beer sheva, n/a," israel""",29.0
111595,ormond beach, florida," usa""",64.0
111597,overland park, kansas," usa""",63.0
111607,orland park, illinois," usa""",30.0
111627,wellington, florida," usa""",18.0
111634,kent, washington," usa""",44.0
111637,tiburon, california," usa""",53.0
111642,rock hill, south carolina," usa""",55.0
111657,denver, colorado," usa""",35.0
111680,uniontown, ohio," usa""",52.0
111700,halifax, nova scotia," canada""",45.0
111704,castricum, noord-holland," netherlands""",50.0
111707,toronto, ontario," canada""",20.0
111727,inverness, florida," usa""",59.0
111731,muskegon, michigan," usa""",26.0
111734,wyomissing, pennsylvania," usa""",50.0
111745,bristol, vermont," usa""",32.0
111747,plantation, florida," usa""",56.0
111764,chatsworth, california," usa""",17.0
111818,deventer, overijssel,,40.0
111828,bartlett, illinois," usa""",53.0
111831,fort saskatchewan, alberta," canada""",63.0
111847,sabine pass, texas," usa""",38.0
111849,, n/a," new zealand""",46.0
111858,madrid, madrid," spain""",16.0
111888,los angeles, california," usa""",50.0
111924,pekin, illinois," usa""",61.0
111926,salt lake city, utah,,34.0
111933,valley view, texas," usa""",49.0
111941,gold coast, queensland," australia""",23.0
111944,mannford, oklahoma," usa""",23.0
111947,albuquerque, new mexico," usa""",30.0
111953,halifax, nova scotia," canada""",19.0
111954,burlington, ontario," canada""",25.0
111979,seattle, washington," usa""",24.0
111983,desoto, missouri," usa""",31.0
111991,york, pennsylvania," usa""",29.0
111999,winter park, florida," usa""",38.0
112001,barren springs, virginia," usa""",43.0
112026,lakewood, washington," usa""",17.0
112036,albuquerque, new mexico," usa""",23.0
112069,san diego, california," usa""",38.0
112083,tucson, arizona," usa""",25.0
112093,spencer, indiana," usa""",35.0
112099,akron, ohio," usa""",29.0
112103,shelton, connecticut," usa""",35.0
112109,calgary, alberta," canada""",33.0
112111,havertown, pennsylvania," usa""",65.0
112113,coquitlam, british columbia," canada""",25.0
112120,escondido, california," usa""",34.0
112130,toronto, ontario," canada""",31.0
112148,toronto, ontario," canada""",20.0
112151,lewisville, texas," usa""",35.0
112158,granada hills, california," usa""",21.0
112169,webster, florida," usa""",18.0
112173,ashburn, virginia," usa""",30.0
112181,howell, michigan," usa""",31.0
112188,greenville, ,,36.0
112190,mannhiem, germany," germany""",24.0
112199,union, kentucky," usa""",72.0
112227,perth, western australia," australia""",25.0
112231,croydon, pennsylvania," usa""",44.0
112251,saint albans, new york," usa""",26.0
112268,johnstown, pennsylvania," usa""",39.0
112269,omaha, nebraska," usa""",38.0
112272,newark, new york," usa""",24.0
112280,saint  charles, missouri," usa""",50.0
112281,boston, massachusetts," usa""",24.0
112319,phoenix, arizona," usa""",41.0
112335,rochester, new york," usa""",49.0
112345,, ,,39.0
112349,betanzos, la coruña," spain""",27.0
112401,brisbane, queensland," australia""",49.0
112402,east burke, vermont," usa""",36.0
112408,paramus, nj," usa""",48.0
112412,oakland, california," usa""",30.0
112425,jacksonville, north carolina," usa""",55.0
112428,minneapolis, minnesota," usa""",34.0
112432,preston, england," united kingdom""",36.0
112437,ragley, louisiana," usa""",26.0
112438,austin, texas," usa""",22.0
112449,south bend, indiana," usa""",53.0
112457,belper, england," united kingdom""",41.0
112464,germantown, maryland," usa""",17.0
112501,madison, wisconsin," usa""",43.0
112507,eighty four, pennsylvania," usa""",49.0
112512,ottawa, ontario," canada""",27.0
112519,labelle, florida," usa""",52.0
112530,laubusch, sachsen," germany""",27.0
112536,winnipeg, manitoba," canada""",45.0
112541,sydney, new south wales," australia""",22.0
112547,birmingham, west midlands," united kingdom""",52.0
112548,valley view, pennsylvania," usa""",45.0
112558,royse city, texas," usa""",29.0
112559,dallas, texas," usa""",37.0
112570,burbank, california," usa""",26.0
112580,aurora, ,,31.0
112597,prince george, british columbia," canada""",62.0
112614,slippery rock, pennsylvania," usa""",46.0
112621,westerville, ohio," usa""",17.0
112626,corinth, vermont," usa""",49.0
112633,cairo, giza governerate," egypt""",60.0
112643,hood river, oregon," usa""",32.0
112672,reno, nevada," usa""",47.0
112673,london, greater london," united kingdom""",34.0
112676,stevenspoint, wisconsin," usa""",57.0
112693,bellerose, new york," usa""",28.0
112709,stockport, cheshire," england""",42.0
112711,penfield, pennsylvania," usa""",45.0
112719,duluth, minnesota," usa""",63.0
112736,lacey, washington," usa""",50.0
112739,manila, n/a," philippines""",20.0
112746,washington, dc," usa""",59.0
112754,reno, nevada," usa""",40.0
112761,bronx, new york," usa""",29.0
112765,west new york, new jersey," usa""",35.0
112770,sj, selangor," malaysia""",22.0
112776,singapore, n/a," singapore""",31.0
112790,gilbert, arizona," usa""",57.0
112805,fairview, oregon," usa""",36.0
112807,winter springs, florida," usa""",59.0
112811,califon, new jersey," usa""",53.0
112812,nyc, new york," usa""",16.0
112814,bielefeld, nordrhein-westfalen," germany""",39.0
112818,bay village, ,,15.0
112822,parrish, florida," usa""",49.0
112838,clarendon hills, illinois," usa""",20.0
112841,geneva, florida," usa""",19.0
112856,beijing, beijing," china""",35.0
112864,pittsburgh, pennsylvania," usa""",18.0
112881,kitchener, ontario," canada""",18.0
112895,winnipeg, manitoba," canada""",30.0
112897,st. paul, minnesota," usa""",23.0
112912,hendersonville, north carolina," usa""",32.0
112931,wichita, kansas," usa""",34.0
112932,austin, texas," usa""",34.0
112946,ringwood, oklahoma," usa""",51.0
112953,davenport, iowa," usa""",31.0
112960,kalamazoo, michigan," usa""",59.0
112961,omaha, nebraska," usa""",46.0
112968,richmond, texas," usa""",53.0
112972,fond du lac, wisconsin," usa""",55.0
112974,christchurch, canterbury," new zealand""",15.0
112977,hamilton, ontario," canada""",33.0
112979,hillsboro, oregon," usa""",60.0
112985,binghamton, new york," usa""",62.0
112986,portland, oregon," usa""",68.0
112987,hartford, ,,37.0
112998,mill valley, california," usa""",37.0
113029,coupeville, washington," usa""",20.0
113030,vancouver, british columbia," canada""",25.0
113045,cedar falls, ,,22.0
113051,bolingbrook, illinois," usa""",58.0
113076,meridian, mississippi," usa""",35.0
113083,kansas city, ,,30.0
113088,phoenix, arizona," usa""",36.0
113096,macon, georgia," usa""",55.0
113106,london, n/a," united kingdom""",27.0
113112,york, ,,90.0
113120,mackay, queensland," australia""",49.0
113121,salt lake city, utah," usa""",27.0
113135,louisville, mississippi," usa""",33.0
113139,flower mound, texas," usa""",36.0
113140,virginia beach, virginia," usa""",61.0
113142,brazoria, texas," usa""",35.0
113155,san jose, california," usa""",28.0
113182,boulder, colorado," usa""",32.0
113200,barakaldo, bizkaia," spain""",47.0
113203,sackville, new brunswick," canada""",23.0
113210,bothell, washington," usa""",58.0
113212,alameda, california," usa""",52.0
113219,new port richey, florida," usa""",17.0
113235,sf, california," usa""",21.0
113255,lutz, florida," usa""",47.0
113259,thomaston, connecticut," usa""",30.0
113266,lisboa, lisboa," portugal""",25.0
113270,evanston, illinois," usa""",25.0
113277,north judson, indiana," usa""",23.0
113279,lake elsinore, california," usa""",24.0
113286,montross, virginia," usa""",50.0
113292,yuba city, ca," usa""",38.0
113315,henderson, nevada," usa""",51.0
113322,eagle lake, minnesota," usa""",62.0
113325,perkasie, pennsylvania," usa""",44.0
113334,calgary, alberta," canada""",40.0
113336,charlottesville, virginia," usa""",48.0
113340,franklin, virginia," usa""",37.0
113348,west chester, pennsylvania," usa""",53.0
113349,mountlake terrace, washington," usa""",61.0
113354,delft, zuid-holland," netherlands""",30.0
113356,st. davids, ontario," canada""",67.0
113364,santa clara, california," usa""",44.0
113365,columbia, maryland," usa""",47.0
113374,muncie, indiana," usa""",21.0
113383,sherman oaks, california," usa""",46.0
113389,wien, wien," austria""",28.0
113406,edinburgh, scotland," united kingdom""",35.0
113417,malvern, pennsylvania," usa""",49.0
113420,lincoln, nebraska," usa""",41.0
113425,chicago, illinois," usa""",47.0
113427,san francisco, california," usa""",32.0
113435,bratenahl, ohio," usa""",49.0
113467,pittsburgh, pennsylvania," usa""",37.0
113469,wichita, kansas," usa""",45.0
113475,harrisonville, missouri," usa""",36.0
113479,kent, washington," usa""",32.0
113481,lebanon, tennessee," usa""",15.0
113531,caulfield, missouri," usa""",63.0
113537,frankfurt am main, hessen," germany""",29.0
113540,skokie, illinois," usa""",54.0
113586,st. clairsville, ohio," usa""",25.0
113602,perry hall, maryland," usa""",52.0
113605,new milford, connecticut," usa""",39.0
113612,münchen, bayern," germany""",32.0
113628,london, england," united kingdom""",26.0
113630,alton, illinois," usa""",56.0
113633,olympia, washington," usa""",42.0
113640,seattle, washington," usa""",61.0
113643,zurich, n/a,,25.0
113649,miami, florida," usa""",35.0
113661,brownsville, california," usa""",39.0
113662,fairbanks, alaska," usa""",53.0
113680,huntsville, alabama," usa""",47.0
113696,street, maryland," usa""",61.0
113700,salem, west virginia," usa""",58.0
113723,bloomington, minnesota," usa""",33.0
113777,rayne, louisiana," usa""",52.0
113778,maynard, massachusetts," usa""",46.0
113779,houston, texas," usa""",48.0
113790,syracuse, new york," usa""",53.0
113801,lafayette, indiana," usa""",26.0
113804,houston, ,,52.0
113814,naperville, illinois," usa""",40.0
113817,melbourne, victoria," australia""",25.0
113819,newtown square, pennsylvania," usa""",40.0
113859,sacramento, california," usa""",24.0
113861,rexburg, idaho," usa""",14.0
113866,fort lauderdale, florida," usa""",24.0
113876,toronto, ontario," canada""",30.0
113885,seattle, washington," usa""",43.0
113902,bennington, new hampshire," usa""",36.0
113904,baltimore, maryland," usa""",31.0
113906,roswell, georgia," usa""",31.0
113912,orlando, florida," usa""",35.0
113913,springfield, missouri," usa""",49.0
113919,alexandria, virginia," usa""",39.0
113955,webster, new york," usa""",16.0
113959,cirencester, england," united kingdom""",57.0
113966,slidell, louisiana," usa""",27.0
113983,plano, texas," usa""",39.0
113984,napa, california," usa""",64.0
113989,milwaukee, wisconsin," usa""",63.0
113992,marshfield, massachusetts," usa""",55.0
114001,prospect park, new jersey," usa""",52.0
114016,round lake beach, illinois," usa""",31.0
114018,tucson, arizona," usa""",20.0
114037,white rock, british columbia," canada""",56.0
114039,portland, oregon," usa""",38.0
114043,sete, herault," france""",58.0
114048,oakland, california," usa""",30.0
114050,cheney, washington," usa""",73.0
114052,upper sandusky, ohio," usa""",26.0
114066,london, england," united kingdom""",48.0
114071,wakefield, massachusetts," usa""",28.0
114075,zuiddorpe, zeeland," netherlands""",38.0
114078,amsterdam, noord-holland," netherlands""",32.0
114079,brooklyn, new york," usa""",36.0
114103,richmond, virginia," usa""",46.0
114115,malmö, skåne," sweden""",26.0
114141,sacramento, california," usa""",64.0
114143,patterson lakes, ,,31.0
114178,tokyo, tokyo," japan""",30.0
114182,georgetown, ontario," canada""",32.0
114197,kingston, ontario," canada""",28.0
114200,cleveland, ohio," usa""",41.0
114210,vancouver, british columbia," canada""",35.0
114217,petaling jaya, selangor," malaysia""",24.0
114219,carlisle, england," united kingdom""",20.0
114241,townsend, massachusetts," usa""",32.0
114251,neuss, nordrhein-westfalen," germany""",50.0
114258,goodyear, arizona," usa""",30.0
114271,columbia, south carolina," usa""",49.0
114279,london, england," united kingdom""",42.0
114280,perth, western australia," australia""",54.0
114292,temple city, california," usa""",47.0
114298,atlanta, georgia," usa""",28.0
114304,bellingham, washington," usa""",31.0
114306,windsor, ontario," canada""",43.0
114315,minneapolis, minnesota," usa""",21.0
114327,naperville, illinois," usa""",37.0
114355,falls church, virginia," usa""",25.0
114362,phoenix, arizona," usa""",28.0
114368,mechanicsville, maryland," usa""",33.0
114374,ia, pella," usa""",20.0
114378,redmond, oregon," usa""",30.0
114379,columbus, georgia," usa""",31.0
114384,kansas city, missouri," usa""",23.0
114396,london, england," united kingdom""",30.0
114412,sacville, nova scotia," canada""",27.0
114413,salem, new hampshire," usa""",29.0
114414,edinburg, texas," usa""",27.0
114434,carson city, nevada," usa""",39.0
114439,xx, london," united kingdom""",34.0
114446,cardiff, wales," united kingdom""",26.0
114452,newton, massachusetts," usa""",26.0
114467,kingston, washington," usa""",38.0
114483,anderson, california," usa""",33.0
114492,jersey city, new jersey," usa""",25.0
114498,massapequa, new york," usa""",37.0
114506,chicago, illinois," usa""",36.0
114528,memphis, tennessee," usa""",26.0
114534,minnetonka, minnesota," usa""",38.0
114538,bolton, lancashire," united kingdom""",22.0
114544,antelope, california," usa""",35.0
114558,la grande, oregon," usa""",34.0
114562,austin, texas," usa""",37.0
114563,fort worth, texas," usa""",25.0
114578,dallas, texas," usa""",27.0
114581,san francisco, california," usa""",23.0
114592,milwaukee, wisconsin," usa""",25.0
114595,london, england," united kingdom""",30.0
114611,lincoln, nebraska," usa""",25.0
114620,lexington, kentucky," usa""",32.0
114623,placentia, california," usa""",34.0
114627,louisville, kentucky," usa""",65.0
114629,terra alta, west virginia," usa""",31.0
114641,nixa, missouri," usa""",38.0
114643,fargo, north dakota," usa""",29.0
114649,minneapolis, minnesota," usa""",33.0
114650,burnley, lancashire," united kingdom""",22.0
114655,windsor, ontario," canada""",23.0
114673,shrewsbury, shropshire," united kingdom""",53.0
114674,lynden, washington," usa""",44.0
114688,kingston, nova scotia," canada""",24.0
114700,rensselaer, new york," usa""",28.0
114722,summerville, south carolina," usa""",22.0
114750,eglin afb, florida," usa""",25.0
114756,cape girardeau, missouri," usa""",34.0
114757,adelaide, south australia," australia""",67.0
114785,la crosse, wisconsin," usa""",29.0
114793,toronto, ontario," canada""",34.0
114798,jacksonville, florida," usa""",35.0
114820,jackson, tennessee," usa""",49.0
114822,rochester, new york," usa""",25.0
114827,uxbridge, ,,23.0
114828,toronto, ontario," canada""",28.0
114834,manitowoc, wisconsin," usa""",31.0
114845,manhattan, kansas," usa""",33.0
114850,london, ontario," canada""",20.0
114860,victoria, british columbia," canada""",24.0
114865,croydon, victoria," australia""",97.0
114866,atlanta, georgia," usa""",28.0
114868,edmonton, alberta," canada""",31.0
114873,brighton, england," united kingdom""",24.0
114874,darmstadt, hessen," germany""",32.0
114885,london, england," united kingdom""",22.0
114893,harrogate, england," united kingdom""",32.0
114897,castlegar, british columbia," canada""",22.0
114904,stockholm, n/a," sweden""",32.0
114905,braintree, massachusetts," usa""",36.0
114911,lincoln, nebraska," usa""",21.0
114919,charleston, south carolina," usa""",24.0
114929,norfolk, england," united kingdom""",56.0
114930,new brighton, minnesota," usa""",24.0
114937,waupaca, wisconsin," usa""",28.0
114940,englewood, colorado," usa""",24.0
114949,rochester, new york," usa""",35.0
114955,monrovia, california," usa""",32.0
114964,phoenixville, pennsylvania," usa""",25.0
114983,chelmer, queensland," australia""",21.0
114988,temple, texas," usa""",37.0
115003,asheville, north carolina," usa""",43.0
115006,canberra, australian capital territory," australia""",55.0
115028,cangas do morrazo, galiza," spain""",33.0
115031,raleigh, north carolina," usa""",28.0
115048,wichita, kansas," usa""",27.0
115053,brooklyn, new york," usa""",30.0
115054,ann arbor, michigan," usa""",32.0
115062,pensacola, ,,32.0
115091,statesville, north carolina," usa""",26.0
115097,seattle, ,,27.0
115101,helsinki, n/a," finland""",19.0
115109,upland, pennsylvania," usa""",38.0
115117,brampton, ontario," canada""",19.0
115120,sherman oaks, california," usa""",29.0
115131,ottawa, ontario," canada""",54.0
115146,newcastle upon tyne, england," united kingdom""",33.0
115148,london, ontario," canada""",24.0
115150,groveland, california," usa""",59.0
115171,eugene, oregon," usa""",43.0
115224,miami, florida," usa""",25.0
115231,solon, ohio,,49.0
115234,st. peters, missouri," usa""",32.0
115238,bethpage, new york," usa""",25.0
115259,paris, ile-de-france," france""",32.0
115266,huntsville, alabama," usa""",61.0
115303,raleigh, north carolina," usa""",43.0
115328,butler, pennsylvania," usa""",52.0
115337,harden, new south wales," australia""",57.0
115341,west milford, new jersey," usa""",37.0
115350,middletown, new jersey," usa""",24.0
115351,turnersville, new jersey," usa""",32.0
115392,göteborg, västra götalands län," sweden""",30.0
115407,london, ontario," canada""",28.0
115410,mijdrecht, utrecht," netherlands""",29.0
115413,purcellville, virginia," usa""",18.0
115435,cincinnati, ohio," usa""",30.0
115483,minneapolis, minnesota," usa""",26.0
115485,ellington, connecticut," usa""",17.0
115488,sydney, new south wales," australia""",22.0
115511,fair oaks, california," usa""",12.0
115512,dover, pennsylvania," usa""",22.0
115519,niagara-on-the-lake, ontario," canada""",17.0
115536,ashland, ohio," usa""",32.0
115537,toronto, ontario," canada""",50.0
115539,oak harbor, ohio," usa""",32.0
115547,kasota, minnesota," usa""",24.0
115549,post falls, idaho," usa""",29.0
115552,blairmore, alberta," canada""",30.0
115560,oldham, greater manchester," united kingdom""",21.0
115562,baton rouge, louisiana," usa""",16.0
115567,nashville, tennessee," usa""",28.0
115572,darlington, south carolina," usa""",23.0
115583,manassas, virginia," usa""",21.0
115589,frankfurt am main, hessen," germany""",44.0
115604,jacksonville, florida," usa""",17.0
115611,beijing, beijing," china""",26.0
115614,melbourne, victoria," australia""",19.0
115622,portland, ,,51.0
115641,san jacinto, california," usa""",23.0
115643,canberra, australian capital territory," australia""",14.0
115649,la crosse, wisconsin," usa""",21.0
115655,renfrew, ontario," canada""",18.0
115666,encinitas, california," usa""",24.0
115675,rockville centre, new york," usa""",23.0
115678,fridley, minnesota," usa""",34.0
115679,las vegas, ," usa""",16.0
115692,blacksburg, virginia," usa""",33.0
115693,portsmouth, ohio," usa""",30.0
115700,denver, colorado," usa""",29.0
115707,edmond, oklahoma," usa""",59.0
115714,bedford, massachusetts," usa""",41.0
115745,shelby township, michigan," usa""",16.0
115751,yuma, arizona," usa""",17.0
115752,atlanta, georgia," usa""",29.0
115759,binghamton, new york," usa""",39.0
115769,altamont, kansas," usa""",24.0
115778,lynfield / auckland, ,,34.0
115783,tallahassee, ,,33.0
115787,memphis, tennessee," usa""",57.0
115792,vancouver, british columbia," canada""",29.0
115841,hutchinson, kansas," usa""",60.0
115847,seattle, washington," usa""",30.0
115850,monmouth, oregon," usa""",52.0
115851,preston, connecticut," usa""",39.0
115874,auckland, n/a," new zealand""",59.0
115875,warkworth, rodney district," new zealand""",39.0
115883,lubbock, texas," usa""",37.0
115888,cleveland, ohio," usa""",40.0
115896,rincon, georgia," usa""",13.0
115900,fulton, new york," usa""",26.0
115904,bolton, lancashire," united kingdom""",27.0
115907,sunnyvale, california," usa""",37.0
115917,alhambra, california," usa""",34.0
115919,trenton, michigan," usa""",36.0
115934,litleton, colorado," usa""",44.0
115940,raleigh, north carolina," usa""",26.0
115942,nekoosa, wisconsin," usa""",43.0
115948,las vegas, nevada," usa""",49.0
115953,allentown, pennsylvania," usa""",36.0
115969,pompton plains, new jersey," usa""",27.0
115971,upland, california," usa""",31.0
115975,hanover, massachusetts," usa""",20.0
115981,sydney, new south wales," australia""",22.0
115995,grand rapids, michigan," usa""",34.0
115997,macon, georgia," usa""",32.0
115998,torrington, connecticut," usa""",49.0
116000,rocklin, california," czech republic""",43.0
116004,long beach, california," usa""",31.0
116005,london, ontario," canada""",28.0
116006,dingolfing, bayern," germany""",34.0
116031,auckland, auckland," new zealand""",46.0
116036,madrid, madrid," spain""",20.0
116041,mckinney, texas," usa""",34.0
116047,poynette, wisconsin," usa""",32.0
116059,montreal, quebec," canada""",28.0
116062,philadelphia, pennsylvania," usa""",35.0
116063,lenexa, kansas," usa""",30.0
116070,lexington, kentucky," usa""",25.0
116074,dudenhofen, rheinland-pfalz," germany""",37.0
116076,rixensart, brabant wallon," belgium""",65.0
116089,gaithersburg, maryland," usa""",54.0
116099,columbus, ohio," usa""",30.0
116102,chico, california," usa""",25.0
116103,ventura, california," usa""",56.0
116113,elizabeth city, north carolina," usa""",47.0
116122,glendale heights, illinois," usa""",31.0
116123,cornelius, oregon," usa""",21.0
116149,williamsburg, virginia," usa""",20.0
116160,framingham, massachusetts," usa""",39.0
116168,grays river, washington," usa""",48.0
116170,lancaster, pennsylvania," usa""",24.0
116187,bristol, england," united kingdom""",57.0
116191,cincinnati, ohio," usa""",39.0
116195,bermuda run, north carolina," usa""",45.0
116210,oisterwijk, noord-brabant," netherlands""",46.0
116220,charlotte, north carolina," usa""",32.0
116223,chicago, illinois," usa""",24.0
116232,rowlett, texas," usa""",41.0
116241,lacey, washington," usa""",33.0
116267,jacksonville, florida," usa""",34.0
116280,clyde, new york," usa""",57.0
116283,shawnee, oklahoma," usa""",25.0
116301,colonial heights, virginia," usa""",30.0
116306,hollywood, california," usa""",37.0
116310,louisville, kentucky," usa""",35.0
116311,forest park, illinois," usa""",63.0
116313,redmond, washington," usa""",35.0
116320,worcester, massachusetts," usa""",29.0
116324,evanston, illinois,,48.0
116327,grand rapids, michigan," usa""",53.0
116339,loveland, ohio," usa""",37.0
116347,london, england," united kingdom""",33.0
116357,st. louis, missouri," usa""",23.0
116363,scotia, new york," usa""",45.0
116365,madison, wisconsin," usa""",28.0
116367,derby, derbyshire," united kingdom""",26.0
116377,perth, western australia," australia""",19.0
116381,merrill, wisconsin," usa""",39.0
116391,sioux falls, south dakota," usa""",50.0
116403,castle hayne, north carolina," usa""",33.0
116428,pickering, ontario," canada""",47.0
116464,new smyrna beach, florida," usa""",21.0
116477,ballymoney, northern ireland," united kingdom""",17.0
116489,dayton, ohio," usa""",25.0
116494,mason, ohio," usa""",46.0
116505,saint louis, missouri," usa""",28.0
116521,bakersfield, california," usa""",25.0
116526,murray, utah," usa""",38.0
116533,kankakee, illinois," usa""",46.0
116534,muntinlupa city, manila," philippines""",18.0
116548,davidson, north carolina," usa""",42.0
116549,madbury, new hampshire," usa""",44.0
116552,chicago, illinois," usa""",34.0
116555,virginia, minnesota," usa""",43.0
116559,albuquerque, new mexico," usa""",54.0
116563,seattle, washington," usa""",37.0
116577,powhatan, virginia," usa""",41.0
116582,minneapolis, minnesota,,32.0
116599,tehran, tehran," iran""",29.0
116600,northbrook, illinois," usa""",37.0
116624,minneapolis, minnesota," usa""",55.0
116627,paris, paris," france""",28.0
116630,syracuse, new york," usa""",61.0
116653,cambridge, england,,20.0
116669,london, england," united kingdom""",42.0
116674,nashville, tennessee," usa""",36.0
116676,bowmanville, ontario," canada""",47.0
116721,middleton, new hampshire," usa""",24.0
116740,albuquerque, new mexico," usa""",50.0
116744,modesto, california," usa""",32.0
116746,barton, vermont," usa""",66.0
116755,portland, oregon," usa""",24.0
116758,paullina, iowa," usa""",38.0
116759,concord, california," usa""",62.0
116763,canton, georgia," usa""",71.0
116777,forest grove, oregon," usa""",49.0
116796,santa claus, indiana," usa""",75.0
116800,mount gilead, north carolina," usa""",52.0
116817,columbus, georgia," usa""",26.0
116819,topeka, kansas," usa""",24.0
116820,minneapolis, minnesota," usa""",45.0
116826,bear lake, michigan," usa""",54.0
116828,assumption, illinois," usa""",23.0
116838,glendale, new york," usa""",50.0
116847,willoughby, ohio," usa""",71.0
116856,everett, washington," usa""",46.0
116857,north loup, nebraska," usa""",55.0
116870,qualicum beach, british columbia," canada""",58.0
116873,san francisco, california," usa""",47.0
116876,new york, new york," usa""",36.0
116897,las vegas, nevada," usa""",43.0
116904,san antonio, texas," usa""",38.0
116918,horgen, zuerich," switzerland""",29.0
116926,hillsborough, north carolina," usa""",44.0
116931,ann arbor, michigan," usa""",24.0
116948,guelph, ontario," canada""",32.0
116950,malden, massachusetts," usa""",36.0
116972,matawan, new jersey," usa""",42.0
117003,santa monica, california," usa""",33.0
117037,montreal, ," canada""",45.0
117061,philadelphia, pennsylvania," usa""",29.0
117068,fairbanks, alaska," usa""",27.0
117073,herkimer, new york," usa""",19.0
117080,cincinnati, ohio," usa""",42.0
117082,san diego, california," usa""",17.0
117092,mississauga, ontario," canada""",53.0
117097,plano, texas," usa""",43.0
117103,sutherlin, oregon," usa""",28.0
117109,roma, lazio," italy""",32.0
117111,toronto, ontario," canada""",30.0
117112,new westminster, british columbia," canada""",25.0
117115,vancouver, washington,,28.0
117123,valley village, california," usa""",30.0
117124,cranbrook, queensland," australia""",33.0
117130,lincoln, nebraska," usa""",30.0
117131,toronto, ontario," canada""",56.0
117132,st louis, missouri," usa""",66.0
117142,plantation, florida," usa""",39.0
117145,irvine, california," usa""",29.0
117149,canovellas, barcelona," spain""",23.0
117157,albany, california," usa""",43.0
117161,leipzig, sachsen,,24.0
117164,la junta, colorado," usa""",49.0
117173,reykjavik, n/a," iceland""",29.0
117176,newnan, georgia," usa""",34.0
117177,folsom, california," usa""",36.0
117188,sacramento, california," usa""",48.0
117210,st louis, missouri,,35.0
117215,levittown, new york," usa""",27.0
117222,augsburg, bayern," germany""",34.0
117227,san josé, san josé,,58.0
117233,henderson, nevada," usa""",36.0
117241,munich, bavaria," germany""",33.0
117255,charlotte, north carolina," usa""",29.0
117285,houston, texas," usa""",48.0
117290,dallas, texas," usa""",40.0
117291,orlando, florida," usa""",33.0
117308,beaufort, south carolina," usa""",29.0
117310,welches, oregon," usa""",29.0
117313,carroll, iowa," usa""",44.0
117326,herkimer, new york," usa""",18.0
117336,cambridge, massachusetts," usa""",69.0
117345,ft. collins, colorado," usa""",31.0
117371,visalia, california," usa""",17.0
117378,brookline, minnesota," usa""",41.0
117384,some other, planet," far away...""",29.0
117395,portland, maine," usa""",24.0
117398,kensington, maryland," usa""",52.0
117401,boise, idaho," usa""",55.0
117404,schaumburg, illinois," usa""",26.0
117407,vafb, california," usa""",31.0
117417,calgary, alberta," canada""",31.0
117481,flemington, new jersey," usa""",39.0
117483,chappaqua, new york," usa""",29.0
117486,aurora, colorado," usa""",25.0
117490,smyrna, georgia," usa""",29.0
117495,sheldon, illinois," usa""",50.0
117505,pittsburgh, pennsylvania," usa""",43.0
117535,sacramento, california," usa""",72.0
117539,rock hill, south carolina," usa""",30.0
117547,philadelphia, pennsylvania," usa""",30.0
117548,houston, texas," usa""",57.0
117581,alton, illinois," usa""",41.0
117593,fredericton, new brunswick," canada""",31.0
117594,moline, illinois," usa""",26.0
117609,norman, oklahoma," usa""",52.0
117618,seattle, washington," usa""",41.0
117634,spokane, washington," usa""",57.0
117643,anchorage, alaska," usa""",26.0
117662,somerville, massachusetts," usa""",36.0
117668,bellport, new york," usa""",33.0
117672,derby, lazio," usa""",40.0
117678,kenosha, wisconsin," usa""",38.0
117683,manchester, manchester," united kingdom""",28.0
117700,toronto, ontario," canada""",39.0
117710,statesville, north carolina," usa""",39.0
117719,decatur, illinois," usa""",26.0
117721,san diego, california," usa""",36.0
117722,brazil, indiana," usa""",29.0
117724,ipoh, perak," malaysia""",40.0
117731,hot springs, arkansas," usa""",48.0
117739,valencia, california," usa""",29.0
117740,lakeland, florida," usa""",36.0
117749,bonn, nordrhein-westfalen," germany""",38.0
117751,bellingham, washington," usa""",41.0
117762,wyoming, michigan," usa""",28.0
117773,verbena, alabama," usa""",61.0
117781,richmond hill, ontario," canada""",31.0
117796,lackawaxen, pennsylvania," usa""",38.0
117802,tucson, arizona," usa""",23.0
117803,box springs, georgia," usa""",36.0
117824,san francisco, california," usa""",32.0
117852,stamford, connecticut," usa""",34.0
117856,batalha, n/a," portugal""",28.0
