,User-ID,User-City,User-State,User-Country,User-Generation,Old-Book-Rating,New-Book-Rating
17260,168148,kingston, ontario," canada""",millenial,8.0,7.0
17261,168165,sydney, new south wales," australia""",millenial,,8.0
17262,168172,park forest, illinois," usa""",millenial,9.0,
17263,168177,dallas, texas," usa""",genz,8.0,
17264,168186,weston, connecticut," usa""",millenial,8.5,
17265,168205,trumbull, ," usa""",millenial,,9.0
17266,168216,calgary, alberta," canada""",genx,8.3,8.333333333333334
17267,168245,delisle, saskatchewan," canada""",millenial,8.404761904761905,8.444444444444445
17268,168255,walnut grove, missouri," usa""",teenager,8.0,
17269,168269,saint louis, missouri," usa""",millenial,8.0,
17270,168273,st. johns, newfoundland," canada""",youth,7.0,8.0
17271,168275,london, kentucky," usa""",genz,9.25,
17272,168276,schrattenthal, niederoesterreich," austria""",genz,,9.0
17273,168281,vienna, virginia," usa""",genz,6.0,
17274,168287,basel, basel-stadt," switzerland""",genz,,8.0
17275,168327,hamburg, hamburg," germany""",millenial,,8.0
17276,168337,london, england," united kingdom""",millenial,7.5,
17277,168338,los angeles, california," usa""",millenial,8.0,
17278,168350,liberty, maine," usa""",millenial,7.0,
17279,168372,roanoke, virginia," usa""",genz,8.0,
17280,168383,miami, florida," usa""",youth,,7.75
17281,168387,frankston, victoria," australia""",millenial,7.4,7.0
17282,168408,north bennington, vermont," usa""",youth,3.0,9.0
17283,168413,atlanta, georgia," usa""",genz,9.0,9.0
17284,168431,port angeles, washington," usa""",youth,8.0,8.0
17285,168441,hamilton, ontario," canada""",genx,10.0,
17286,168442,essex jct, vermont," usa""",genx,8.0,7.666666666666667
17287,168463,stevens point, wisconsin," usa""",genx,7.0,7.0
17288,168466,aurora, colorado," usa""",millenial,9.0,7.0
17289,168478,berkeley springs, west virginia," usa""",genx,8.5,8.2
17290,168482,midland, texas," usa""",millenial,,10.0
17291,168484,farmington, connecticut," usa""",boomer+,,7.0
17292,168487,sioux city, iowa," usa""",millenial,5.0,5.0
17293,168489,herrin, illinois," usa""",genz,,10.0
17294,168500,lancaster, pennsylvania," usa""",millenial,8.0,6.2
17295,168530,woodbridge, new jersey," usa""",millenial,7.0,
17296,168531,los alamitos, california," usa""",boomer+,7.0,
17297,168535,oakvill, ontario," canada""",youth,,10.0
17298,168542,doncaster, england," united kingdom""",genx,8.0,
17299,168545,boise, idaho,,millenial,8.0,9.0
17300,168554,feldafing, bayern," germany""",genz,6.0,
17301,168563,easton, maryland," usa""",youth,8.0,
17302,168581,orlando, florida," usa""",genx,8.5,
17303,168593,san francisco, california," usa""",genz,5.0,
17304,168615,houston, texas," usa""",genx,6.0,
17305,168639,new york, new york," usa""",boomer+,9.4,
17306,168642,seattle, washington," usa""",genz,7.1,8.0
17307,168666,zagreb, grad zagreb," croatia""",millenial,6.0,
17308,168672,dubbo, new south wales," australia""",genz,10.0,
17309,168677,st. louis, missouri," usa""",genx,,7.0
17310,168702,southall, england," united kingdom""",genx,10.0,
17311,168705,toronto, ontario," canada""",teenager,,9.0
17312,168708,valencia, valencia," spain""",millenial,,8.0
17313,168710,lexington, massachusetts," usa""",millenial,,8.0
17314,168713,san antonio, texas," usa""",genx,7.0,
17315,168714,toronto, ontario," canada""",boomer+,8.0,
17316,168715,clinton, kentucky," usa""",boomer+,,10.0
17317,168719,whittier, california," usa""",boomer+,,7.333333333333333
17318,168720,mt pleasant, texas," usa""",millenial,,8.0
17319,168728,bangor, wales," united kingdom""",genx,8.0,
17320,168735,minneapolis, minnesota," usa""",millenial,9.0,8.0
17321,168749,ocean grove, new jersey," usa""",genx,,8.0
17322,168755,grand rapids, michigan," usa""",millenial,8.0,
17323,168765,aurora, illinois," usa""",genx,,10.0
17324,168783,fort richardson, alaska," usa""",genz,8.0,
17325,168784,west covina, california," usa""",youth,9.0,
17326,168792,vinton, virginia," usa""",millenial,8.0,
17327,168794,nassau, new york," usa""",millenial,4.0,
17328,168804,santa rosa, california," usa""",millenial,10.0,8.0
17329,168805,ridgway, colorado," usa""",genx,8.25,8.5
17330,168813,st. louis, missouri," usa""",genz,7.0,7.0
17331,168816,santa clara, california," usa""",millenial,7.733333333333333,8.666666666666666
17332,168817,chicago, illinois," usa""",genx,,8.0
17333,168819,milano, ,,genz,8.0,
17334,168834,ankara, n/a," turkey""",millenial,,10.0
17335,168861,san fernando, cádiz," spain""",genz,,8.0
17336,168872,greeley, colorado," usa""",millenial,6.0,
17337,168877,deltona, florida," usa""",genx,,8.0
17338,168888,rockville, maryland," usa""",millenial,10.0,
17339,168892,winnetka, illinois," usa""",genx,,8.0
17340,168900,rapid city, south dakota," usa""",millenial,,8.5
17341,168907,gray, maine," usa""",genx,9.0,
17342,168924,freeland, michigan," usa""",genz,,3.0
17343,168931,boston, massachusetts," usa""",genz,10.0,
17344,168934,hopkinton, massachusetts," usa""",genx,,6.0
17345,168954,manhattan, kansas," usa""",millenial,7.4,7.142857142857143
17346,168970,sydney, new south wales," australia""",teenager,,10.0
17347,168971,athabasca, alberta," canada""",genx,7.0,7.9
17348,168976,chesterfield, virginia," usa""",genx,7.0,
17349,168999,oshkosh, wisconsin," usa""",genz,8.0,7.333333333333333
17350,169005,troy, michigan," usa""",millenial,,7.0
17351,169006,rothesay, new brunswick," canada""",genz,7.285714285714286,7.5
17352,169014,st. louis, missouri," usa""",genz,,5.0
17353,169017,aurora, colorado," usa""",genx,,10.0
17354,169057,westlake, ohio," usa""",genx,7.8,8.666666666666666
17355,169059,state college, pennsylvania," usa""",genz,8.0,7.0
17356,169065,honolulu, hawaii," usa""",genz,,10.0
17357,169075,mishawaka, indiana," usa""",millenial,7.0,
17358,169076,bolingbrook, illinois," usa""",millenial,10.0,9.0
17359,169104,corona, california," usa""",youth,7.0,
17360,169105,mckinleyville, california," usa""",millenial,,7.0
17361,169119,lafayette, colorado," usa""",genx,,10.0
17362,169130,the dalles, oregon," usa""",genx,6.0,8.0
17363,169170,yuba city, california," usa""",boomer+,8.0,
17364,169181,trinity center, california," usa""",genx,8.0,6.5
17365,169185,clearwater, florida," usa""",millenial,6.0,
17366,169192,knoxville, tennessee," usa""",millenial,8.25,10.0
17367,169211,jackson, mississippi," usa""",genx,10.0,
17368,169223,montréal, quebec," canada""",millenial,6.583333333333333,
17369,169233,chicago, illinois," usa""",genz,7.444444444444445,7.333333333333333
17370,169243,dayton, ohio," usa""",millenial,9.5,8.6
17371,169249,colorado springs, colorado," usa""",millenial,8.0,7.142857142857143
17372,169268,sainte-foy, ,,millenial,6.5,6.0
17373,169272,fairfield, california," usa""",boomer+,,10.0
17374,169277,romeoville, illinois," usa""",millenial,,9.0
17375,169322,san mateo, rizal," philippines""",genz,6.0,8.0
17376,169326,seattle, washington," usa""",millenial,10.0,
17377,169341,conway, new hampshire," usa""",millenial,,6.5
17378,169348,vista, california," usa""",genx,,5.5
17379,169357,sherrills ford, north carolina," usa""",boomer+,,7.333333333333333
17380,169359,chaska, minnesota," usa""",millenial,8.0,
17381,169360,great barrington, massachusetts,,genz,5.0,9.0
17382,169365,independence, missouri," usa""",millenial,,5.0
17383,169368,chico, california," usa""",millenial,10.0,
17384,169371,greer, south carolina," australia""",youth,6.2,
17385,169372,camp hill, pennsylvania," usa""",genx,5.0,
17386,169373,eddyville, new york," usa""",millenial,,4.0
17387,169403,marietta, georgia," usa""",millenial,8.0,7.571428571428571
17388,169406,maadi, cairo governorate," egypt""",millenial,8.5,4.0
17389,169427,new boston, new hampshire," usa""",genx,8.0,
17390,169434,marshfield, massachusetts," usa""",genz,,5.0
17391,169438,cozad, nebraska," usa""",millenial,7.571428571428571,7.0
17392,169450,sturgis, michigan," usa""",millenial,7.0,6.5
17393,169457,moline, ,,genz,10.0,
17394,169463,jenkintown, pennsylvania," usa""",genx,,6.0
17395,169465,baltimore, maryland," usa""",genx,6.6,
17396,169476,knightdale, north carolina," usa""",millenial,3.0,
17397,169492,south berwick, maine," usa""",genx,9.333333333333334,8.666666666666666
17398,169496,palo alto, ,,boomer+,9.0,8.5
17399,169505,midland, north carolina," usa""",teenager,10.0,
17400,169507,virginia beach, virginia," usa""",youth,,10.0
17401,169521,upper darby, pennsylvania," usa""",teenager,6.0,
17402,169532,dingmans ferry, pennsylvania," usa""",genz,9.0,
17403,169534,silver spring, maryland," usa""",millenial,6.0,
17404,169563,sherwood park, alberta," canada""",millenial,5.0,4.0
17405,169569,nuku`alofa, n/a," tonga""",genx,8.0,
17406,169582,brisbane, queensland," australia""",millenial,6.0,
17407,169585,san jose, california," usa""",genx,8.0,
17408,169600,lisboa, miraflores," portugal""",genz,7.714285714285714,8.833333333333334
17409,169626,mclean, virginia," usa""",genx,5.0,2.0
17410,169631,tucson, arizona," usa""",millenial,,8.0
17411,169636,dexter, michigan," usa""",genx,,6.0
17412,169642,sullivan, indiana," usa""",genx,,8.0
17413,169647,williamsville, new york," usa""",millenial,10.0,
17414,169655,fox creek, alberta," canada""",genx,,8.0
17415,169659,montreal, quebec," canada""",genz,10.0,
17416,169673,lake elmo, minnesota," usa""",teenager,,3.0
17417,169681,cottage grove, minnesota," usa""",millenial,8.5,
17418,169682,minneapolis, minnesota," usa""",genz,6.027027027027027,7.75
17419,169697,andover, minnesota," usa""",genx,8.0,
17420,169698,casper, wyoming," usa""",genx,,7.666666666666667
17421,169699,vadnais heights, minnesota," usa""",millenial,7.0588235294117645,7.666666666666667
17422,169710,mayfield hts., ohio," usa""",millenial,,8.0
17423,169718,north charleston, south carolina," usa""",genx,,5.0
17424,169727,shah alam, selangor," malaysia""",genz,,7.0
17425,169753,virginia beach, virginia," usa""",millenial,8.0,
17426,169757,liberty, missouri," usa""",genx,5.0,
17427,169762,göttingen, niedersachsen," germany""",genz,,8.0
17428,169773,claremont, california," usa""",genz,,6.0
17429,169779,st. charles, missouri," usa""",millenial,8.5,10.0
17430,169781,portland, oregon," usa""",genz,8.166666666666666,7.333333333333333
17431,169784,cincinnati, ohio," usa""",genx,10.0,10.0
17432,169814,belgrave, victoria," australia""",millenial,,9.0
17433,169824,denver, california," usa""",millenial,7.076923076923077,7.2
17434,169827,cleveland, missouri," usa""",millenial,7.333333333333333,8.5
17435,169859,sydney, new south wales," australia""",genz,7.0,
17436,169860,boston, massachusetts," usa""",millenial,8.0,
17437,169866,bend, oregon," usa""",millenial,,7.0
17438,169879,thirlmere, new south wales," australia""",youth,,5.0
17439,169880,cleveland, ohio," usa""",millenial,,9.0
17440,169884,san francisco, california," usa""",millenial,,9.0
17441,169887,alsea, oregon," usa""",millenial,8.0,8.666666666666666
17442,169888,london, england," united kingdom""",genz,10.0,
17443,169904,austin, texas," usa""",genz,8.0,
17444,169909,mcdonough, georgia," usa""",teenager,9.0,
17445,169911,gavà, barcelona," spain""",genz,5.0,
17446,169921,tulsa, oklahoma," usa""",millenial,,6.0
17447,169926,seattle, washington," usa""",millenial,8.0,
17448,169932,mission, texas," usa""",boomer+,10.0,
17449,169934,san bernardino, california," usa""",millenial,,6.25
17450,169957,rottenburg, baden-wuerttemberg," germany""",millenial,,9.0
17451,169964,columbia, missouri," usa""",boomer+,,7.0
17452,169979,ferndale, washington," usa""",millenial,8.0,10.0
17453,170002,marion, massachusetts," usa""",genx,,5.5
17454,170012,jackson, georgia," usa""",millenial,,8.5
17455,170015,palo alto, california," usa""",millenial,8.0,
17456,170039,madrid, madrid," spain""",millenial,,6.0
17457,170053,nürnberg, bayern," germany""",genz,,4.0
17458,170071,metairie, louisiana," usa""",genx,,7.0
17459,170077,muskegon, michigan," usa""",genx,6.181818181818182,6.666666666666667
17460,170081,telluride, colorado," usa""",genx,,9.0
17461,170090,monroe, washington," usa""",genx,9.5,
17462,170104,dublin, ohio," usa""",youth,,7.0
17463,170118,barcelona, barcelona," catalonia""",millenial,8.25,8.0
17464,170128,mainz, rheinland-pfalz," germany""",genz,5.0,4.5
17465,170143,lindsay, ontario," canada""",millenial,,8.0
17466,170154,lisboa, lisboa," portugal""",millenial,7.333333333333333,7.4
17467,170155,toronto, ,,millenial,6.666666666666667,6.666666666666667
17468,170170,durham, england," united kingdom""",genz,7.0,
17469,170181,hamburg, hamburg," germany""",millenial,8.0,8.0
17470,170184,melton mowbray, england," united kingdom""",genx,7.75,7.2727272727272725
17471,170186,tehran, n/a," iran""",genz,10.0,
17472,170224,redondo beach, california," usa""",genx,,9.0
17473,170227,stevenage, england," united kingdom""",millenial,8.0,7.0
17474,170229,chicago, illinois," usa""",genx,9.0,
17475,170243,fullerton, california," usa""",millenial,10.0,
17476,170251,portland, oregon," usa""",millenial,,10.0
17477,170257,olympia, washington," usa""",genx,10.0,7.0
17478,170264,clinton township, michigan," usa""",genz,9.0,9.285714285714286
17479,170270,kailua, hawaii," usa""",millenial,10.0,
17480,170271,denver, colorado," usa""",genx,,8.0
17481,170272,rochester, new york," usa""",genx,,9.0
17482,170273,gumpoldskirchen, niederoesterreich," austria""",millenial,7.0,7.0
17483,170308,franklin, missouri," usa""",genx,,9.0
17484,170314,molins de rei, catalunya," spain""",millenial,,6.0
17485,170315,madrid, madrid," spain""",millenial,8.0,
17486,170316,des moines, iowa," usa""",genx,,8.0
17487,170317,braga, n/a," portugal""",millenial,5.5,7.5
17488,170319,vancouver, washington," usa""",boomer+,,9.0
17489,170326,richmond hill, ontario," canada""",teenager,,4.0
17490,170339,burke, virginia," usa""",genx,7.0,
17491,170362,new york, new york," usa""",genz,8.0,
17492,170363,prince george, british columbia," canada""",youth,,9.0
17493,170365,tucson, arizona," usa""",millenial,,8.0
17494,170368,springfield, missouri," usa""",genx,8.0,
17495,170385,milwaukee, wisconsin," usa""",genz,10.0,
17496,170392,kingston, ontario," canada""",millenial,8.0,7.0
17497,170401,surrey, british columbia," canada""",genx,5.75,8.0
17498,170408,little falls, new york," usa""",genx,,8.0
17499,170410,joplin, missouri," usa""",millenial,8.0,
17500,170415,tacoma, washington," usa""",millenial,5.875,7.285714285714286
17501,170429,st croix falls, wisconsin," usa""",genx,5.0,5.0
17502,170462,hobart, tasmania," australia""",millenial,8.0,
17503,170469,sydney, new south wales," australia""",genz,7.5,
17504,170490,brockville, ontario," canada""",millenial,9.0,
17505,170499,wadsworth, ohio," usa""",genz,8.0,8.428571428571429
17506,170509,spokane, washington," usa""",millenial,4.333333333333333,7.0
17507,170518,gaithersburg, maryland," usa""",boomer+,7.333333333333333,7.0
17508,170519,hood river, oregon," usa""",genx,7.0,7.0
17509,170522,saskatoon, saskatchewan," canada""",genx,6.0,7.4
17510,170527,cooper city, florida," usa""",millenial,7.333333333333333,8.555555555555555
17511,170532,troy, michigan," usa""",millenial,,8.0
17512,170536,sherwood, arkansas," usa""",millenial,6.0,
17513,170545,franklin, wisconsin," usa""",millenial,8.0,
17514,170553,dunnell, minnesota," usa""",genz,10.0,
17515,170558,las cruces, new mexico," usa""",millenial,8.0,8.0
17516,170564,rockford, illinois," usa""",millenial,10.0,10.0
17517,170567,orlando, florida," usa""",millenial,5.0,
17518,170572,elbridge, new york," usa""",millenial,6.333333333333333,7.5
17519,170575,bethlehem, pennsylvania," usa""",millenial,7.333333333333333,7.8
17520,170576,missouri city, texas," usa""",millenial,10.0,10.0
17521,170581,pueblo, colorado," usa""",millenial,8.0,
17522,170593,lewis center, ohio," usa""",millenial,7.0,
17523,170595,maiden, north carolina," usa""",millenial,3.25,5.5
17524,170600,newark, ohio," usa""",millenial,8.0,
17525,170610,inglis, florida," usa""",genx,,10.0
17526,170620,richland, washington," usa""",boomer+,,8.0
17527,170652,weeki wachee, florida," usa""",genx,,8.0
17528,170664,beijing, beijing," china""",genx,8.0,
17529,170673,portland, oregon," usa""",millenial,7.0,
17530,170696,florence, toscana," italy""",millenial,,8.0
17531,170719,fenton, missouri," usa""",millenial,,7.0
17532,170720,shelbyville, indiana," usa""",genz,8.0,10.0
17533,170722,edmonton, alberta," canada""",genz,9.0,9.0
17534,170724,burbank, california," usa""",millenial,8.823529411764707,7.5
17535,170732,columbus, ohio," usa""",millenial,9.0,7.5
17536,170734,westboro, massachusetts," usa""",genx,,7.0
17537,170742,o`fallon, missouri," usa""",millenial,7.0,8.285714285714286
17538,170746,katy, texas," usa""",millenial,8.0,
17539,170752,gladstone, oregon," usa""",genx,,7.0
17540,170760,los osos, california," usa""",millenial,9.0,
17541,170761,san juan bautista, california," usa""",genx,7.0,7.666666666666667
17542,170762,lansing, michigan," usa""",genx,9.6,9.666666666666666
17543,170767,indpls, indiana," usa""",genz,9.5,7.333333333333333
17544,170779,atlanta, georgia," usa""",genx,,8.0
17545,170791,sacramento, california,,genx,6.0,
17546,170792,oswego, new york," usa""",millenial,9.0,9.0
17547,170810,kitchener, ontario," canada""",millenial,7.166666666666667,
17548,170825,temecula, california," usa""",genz,,8.0
17549,170837,collierville, tennessee," usa""",millenial,7.0,9.0
17550,170842,washington, dc," usa""",millenial,,9.0
17551,170850,bethel, ,,genx,10.0,8.166666666666666
17552,170858,minneapolis, minnesota," usa""",millenial,,5.5
17553,170861,hopkinton, massachusetts," usa""",millenial,6.25,6.6
17554,170863,campbell hall, new york," usa""",millenial,,10.0
17555,170879,hartland, wisconsin," usa""",millenial,,8.0
17556,170882,mount airy, maryland," usa""",genx,,7.0
17557,170904,sault ste.marie, ontario," canada""",genx,,10.0
17558,170947,sheldon, iowa," usa""",millenial,8.1875,7.833333333333333
17559,170966,port mcneill, british columbia," canada""",millenial,10.0,8.0
17560,170972,west allis, wisconsin," usa""",genz,8.0,10.0
17561,170982,toronto, ontario," canada""",millenial,,6.0
17562,170997,westminster, california," usa""",boomer+,6.0,9.5
17563,171005,orlando, florida," usa""",millenial,9.0,5.0
17564,171007,alamogordo, new mexico," usa""",millenial,,8.555555555555555
17565,171011,pipe creek, texas," usa""",teenager,9.0,10.0
17566,171015,new market, tennessee," usa""",millenial,9.0,
17567,171020,pasadena, maryland," usa""",genx,5.0,5.0
17568,171021,natick, massachusetts," usa""",genx,9.0,
17569,171031,meriden, connecticut," usa""",genx,5.0,7.666666666666667
17570,171038,saint john, new brunswick," canada""",millenial,,8.0
17571,171045,foster city, ,,millenial,8.0,8.8
17572,171050,corydon, indiana," usa""",millenial,9.0,8.222222222222221
17573,171065,yancey, texas," usa""",millenial,10.0,8.0
17574,171076,helena, montana," usa""",millenial,,9.0
17575,171078,langley, british columbia," canada""",millenial,7.833333333333333,7.0
17576,171082,vancouver, washington," usa""",millenial,,8.857142857142858
17577,171118,toronto, ontario," canada""",genx,7.269911504424779,7.276923076923077
17578,171134,den haag, zuid-holland," netherlands""",genx,7.0,6.0
17579,171157,sedalia, missouri," usa""",millenial,8.5,6.0
17580,171158,columbia, missouri," usa""",genz,,7.0
17581,171165,petaling jaya, selangor," malaysia""",millenial,6.0,7.0
17582,171166,peculiar, missouri," usa""",genz,10.0,
17583,171198,new york, new york," usa""",millenial,,6.0
17584,171200,hamburg, hamburg," germany""",genz,10.0,
17585,171206,bamberg, bayern," germany""",millenial,,8.333333333333334
17586,171214,greenfield, indiana," usa""",teenager,,7.0
17587,171235,münchen, bayern," germany""",millenial,7.5,6.666666666666667
17588,171242,little rock, arkansas," usa""",millenial,,9.0
17589,171247,fredericton, new brunswick," canada""",genz,7.0,
17590,171252,north royalton, ohio," usa""",genx,,5.0
17591,171271,london, england," united kingdom""",millenial,,9.0
17592,171283,to, ontario," canada""",millenial,,4.0
17593,171295,silver spring, maryland," usa""",genz,8.535714285714286,7.0
17594,171296,prince george, virginia," usa""",genx,,5.0
17595,171298,culloden, west virginia," usa""",millenial,8.0,
17596,171379,madrid, madrid," spain""",genz,6.0,
17597,171384,birmingham, alabama," usa""",genz,5.0,9.0
17598,171389,tampere, pirkanmaa," finland""",genz,6.5,
17599,171394,buffalo, new york," usa""",millenial,6.0,8.0
17600,171407,seattle, washington," usa""",millenial,,7.0
17601,171428,stratford, ontario," canada""",millenial,8.5,
17602,171436,new york, new york," usa""",millenial,,6.25
17603,171441,austin, texas," usa""",millenial,8.5,9.0
17604,171444,carlsbad, california," usa""",millenial,6.333333333333333,7.0
17605,171445,berkeley, california," usa""",millenial,8.444444444444445,7.642857142857143
17606,171478,swansea, wales," united kingdom""",millenial,,8.0
17607,171494,golden, colorado," usa""",millenial,,7.0
17608,171496,st. louis, missouri," usa""",genz,,5.5
17609,171499,norton, massachusetts," usa""",genz,,8.0
17610,171501,plymouth, minnesota," usa""",teenager,8.0,
17611,171506,seattle, washington," usa""",millenial,7.0,7.0
17612,171553,auckland, n/a," new zealand""",genx,,6.0
17613,171565,victoria, british columbia," canada""",millenial,5.0,
17614,171569,rennes, bretagne," france""",millenial,5.0,8.0
17615,171579,london, england," united kingdom""",genz,10.0,
17616,171584,brest, bretagne," france""",youth,7.0,5.0
17617,171594,alexandria, virginia," usa""",genz,7.0,8.0
17618,171602,bainbridge island, washington," usa""",millenial,7.478260869565218,8.666666666666666
17619,171610,marshalltown, iowa," usa""",genx,9.0,8.0
17620,171625,parsippany, new jersey," usa""",genx,,10.0
17621,171632,bonners ferry, indiana," united kingdom""",millenial,,10.0
17622,171637,kalispell, montana," usa""",genx,,8.0
17623,171638,trout creek, montana," usa""",genx,7.5,7.2727272727272725
17624,171648,new liskeard, ontario," canada""",genx,8.666666666666666,8.0
17625,171658,nevada city, california," usa""",genx,,10.0
17626,171680,san angelo, texas," usa""",millenial,,7.75
17627,171712,barcelona, catalonia," spain""",millenial,5.0,
17628,171720,surry hills, new south wales," australia""",millenial,8.0,
17629,171758,cambridge, maryland," usa""",teenager,7.5,
17630,171765,ottawa, ontario," canada""",millenial,5.0,8.0
17631,171770,ellenton, florida," usa""",genx,,5.0
17632,171774,richmond, virginia," usa""",genz,9.0,9.0
17633,171783,st. charles, missouri," usa""",genz,8.5,
17634,171800,thompson, connecticut," usa""",genx,,8.0
17635,171814,drexel hill, pennsylvania," usa""",boomer+,10.0,
17636,171818,sacramento, california," usa""",millenial,8.266666666666667,7.5
17637,171869,berkeley vale, new south wales," australia""",genx,7.0,
17638,171872,chicopee, massachusetts," usa""",genx,9.0,9.5
17639,171880,columbus, ,,genx,,6.0
17640,171887,glos, england," united kingdom""",millenial,,4.0
17641,171904,urduliz, bizkaia," spain""",genz,8.0,8.0
17642,171936,grants pass, oregon," usa""",millenial,,10.0
17643,171939,new york, new york," usa""",genz,8.0,8.0
17644,171940,rocky hill, connecticut," usa""",genz,10.0,9.0
17645,171942,jena, thueringen," germany""",millenial,7.0,5.0
17646,171946,dunellen, new jersey," usa""",genz,9.0,
17647,171950,syracuse, new york," usa""",genz,3.0,
17648,171954,north las vegas, nevada," usa""",millenial,,9.0
17649,171958,sagamore hills, ohio," usa""",genx,,7.0
17650,171968,irving, texas," usa""",genz,9.2,8.3
17651,171972,welland, ontario," canada""",youth,5.0,6.5
17652,171986,sandhurst, england," united kingdom""",genx,7.333333333333333,8.75
17653,171988,biwer, n/a," luxembourg""",millenial,5.0,
17654,172009,kansas city, missouri," usa""",millenial,5.0,
17655,172010,shreveport, louisiana," usa""",genz,9.285714285714286,
17656,172021,hayward, california," usa""",millenial,,9.0
17657,172027,glendale, missouri," usa""",boomer+,,8.0
17658,172030,rainsville, alabama," usa""",millenial,8.387096774193548,8.9
17659,172036,san antonio, texas," usa""",teenager,,10.0
17660,172061,portland, oregon," usa""",genz,9.130434782608695,9.0
17661,172069,toronto, ontario," canada""",genx,8.0,
17662,172080,los angeles, california," usa""",teenager,,8.0
17663,172088,bloomington, indiana," usa""",millenial,7.0,
17664,172091,cherry creek, new york," usa""",genx,6.6923076923076925,6.5
17665,172096,thunder bay, ontario," canada""",millenial,7.5,
17666,172098,grove city, ohio," usa""",millenial,,6.0
17667,172101,heath, massachusetts," usa""",millenial,7.5,
17668,172108,richmond, virginia," usa""",genx,8.0,
17669,172113,pryor, oklahoma," usa""",genx,,5.0
17670,172115,westlake village, california," usa""",genz,10.0,8.0
17671,172119,alexandria, virginia," usa""",genz,8.25,6.6
17672,172122,knotts island, north carolina," usa""",millenial,8.0,
17673,172123,st.leonards on sea, east sussex," united kingdom""",boomer+,10.0,
17674,172128,raleigh, north carolina," usa""",millenial,7.333333333333333,7.111111111111111
17675,172150,hull, england," united kingdom""",millenial,,8.5
17676,172151,jacksonville, illinois," usa""",genz,10.0,
17677,172168,silsbee, texas," usa""",millenial,10.0,
17678,172171,mastic, new york," usa""",genx,,8.0
17679,172179,middletown, connecticut," usa""",genx,,9.5
17680,172180,bristol, england," united kingdom""",millenial,7.0,
17681,172181,sydney, new south wales," australia""",genz,,6.0
17682,172186,crossville, tennessee," usa""",genx,,9.25
17683,172192,ann arbor, michigan," usa""",millenial,,7.6
17684,172202,rtr, california," usa""",youth,10.0,
17685,172203,sandy, utah," usa""",genx,8.727272727272727,5.0
17686,172205,baltimore, maryland," usa""",genx,,8.0
17687,172234,tucson, arizona," usa""",genx,10.0,10.0
17688,172240,niagara falls, new york," usa""",millenial,,10.0
17689,172245,mt pleasent, south carolina," usa""",genz,8.5,
17690,172266,kings mountain, north carolina," usa""",genz,7.0,
17691,172274,springfield, missouri," usa""",millenial,8.0,
17692,172282,jacksonville, vermont," usa""",genx,,7.0
17693,172311,toronto, ontario," canada""",millenial,,4.666666666666667
17694,172326,buffalo, new york," usa""",genx,,8.0
17695,172331,salem, oregon," usa""",genz,7.625,7.0
17696,172343,aachen, nordrhein-westfalen," germany""",millenial,8.0,10.0
17697,172348,pasadena, california," usa""",boomer+,,10.0
17698,172350,fort worth, texas," usa""",genx,,5.0
17699,172370,manteca, california," usa""",genz,7.0,
17700,172374,san bernardino, california," usa""",genz,9.666666666666666,8.25
17701,172377,cleveland, ohio," usa""",genz,4.333333333333333,5.5
17702,172382,cumbria, england," united kingdom""",millenial,,8.0
17703,172397,ottawa, ontario," canada""",genz,,10.0
17704,172406,pikeville, north carolina," usa""",millenial,7.75,7.5
17705,172422,clemson, south carolina," usa""",genz,10.0,
17706,172425,melbourne, victoria," australia""",genz,,9.0
17707,172462,nepean, ontario," canada""",genx,8.0,7.0
17708,172483,carol stream, illinois," usa""",millenial,9.0,
17709,172486,youngstown, ,,genz,8.5,7.0
17710,172499,tehran, tehran," iran""",genx,,5.0
17711,172512,louisville, kentucky," usa""",genz,9.142857142857142,8.923076923076923
17712,172513,beaverton, oregon," usa""",youth,6.0,
17713,172533,burlington, ontario," canada""",teenager,8.0,
17714,172543,lisbon, n/a," portugal""",genz,10.0,
17715,172575,napa, california," usa""",teenager,8.0,
17716,172577,enosburg falls, vermont," usa""",genx,,8.0
17717,172588,fredericton, ,,millenial,6.666666666666667,7.0
17718,172594,portland, oregon," usa""",genx,,7.0
17719,172598,syracuse, new york," usa""",millenial,3.0,
17720,172613,pforzheim, baden-wuerttemberg," germany""",millenial,7.375,6.2
17721,172633,justice, illinois," usa""",millenial,8.0,5.0
17722,172634,barcelona, catalunya," spain""",boomer+,7.0,8.0
17723,172636,new york, new york," usa""",genz,7.0,8.0
17724,172652,loveland, ohio," usa""",genx,8.0,
17725,172665,vancouver, british columbia," canada""",millenial,,9.0
17726,172676,long beach, california," usa""",millenial,7.833333333333333,7.434782608695652
17727,172680,barcelona, barcelona," spain""",genz,6.0,
17728,172700,portland, oregon," usa""",millenial,7.666666666666667,7.0
17729,172708,onalaska, wisconsin," usa""",millenial,,5.0
17730,172712,melbourne, florida," usa""",millenial,9.0,
17731,172725,olympia, washington," usa""",millenial,6.0,
17732,172742,astoria, oregon," usa""",millenial,8.754716981132075,8.481481481481481
17733,172753,chicago, illinois," usa""",millenial,8.0,
17734,172760,san antonio, texas," usa""",millenial,7.6,7.5625
17735,172764,tacoma, washington," usa""",millenial,,9.0
17736,172775,eureka, california," usa""",genx,10.0,
17737,172783,douglasville, georgia," usa""",millenial,9.0,9.0
17738,172788,pittsburgh, pennsylvania," usa""",millenial,,4.0
17739,172803,chicago, illinois," usa""",millenial,9.5,
